age,job,marital,default,housing,loan,contact,month,day_of_week,duration,campaign,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
39,10,0,1,1,0,0,1,0,70,1,0,1.4,94.465,-41.8,4.865,5228.1
49,6,0,0,1,0,0,1,0,153,1,0,-2.9,92.963,-40.8,1.266,5076.2
53,6,0,0,0,1,0,2,1,128,3,0,1.4,93.918,-42.7,4.955,5228.1
38,8,0,0,1,0,1,8,3,779,2,0,-1.8,93.075,-47.1,1.365,5099.1
33,3,2,0,0,0,0,0,1,127,2,0,1.1,93.994,-36.4,4.856,5191.0
32,2,1,0,0,0,1,5,0,74,2,2,-1.1,94.767,-50.8,1.048,4963.6
38,3,0,0,0,0,1,5,0,64,1,0,-0.1,93.2,-42.0,4.191,5195.8
41,3,0,0,1,1,1,2,3,126,6,0,1.4,93.918,-42.7,4.962,5228.1
28,2,1,0,0,0,1,1,0,491,2,0,-2.9,92.963,-40.8,1.26,5076.2
50,2,2,0,1,1,1,2,0,68,2,0,1.4,93.918,-42.7,4.962,5228.1
28,4,1,0,1,0,1,3,3,78,3,0,-2.9,92.201,-31.4,0.851,5076.2
34,2,0,0,1,0,0,2,3,248,3,0,-2.9,92.469,-33.6,1.072,5076.2
31,10,0,0,1,0,1,5,2,274,2,0,-0.1,93.2,-42.0,4.12,5195.8
51,2,0,0,1,0,1,2,2,69,3,0,1.4,93.918,-42.7,4.957,5228.1
33,1,1,0,1,0,1,0,2,281,1,1,-1.8,92.893,-46.2,1.281,5099.1
42,3,0,1,1,1,0,2,3,472,1,0,1.4,93.918,-42.7,4.966,5228.1
42,1,0,0,0,0,0,1,2,15,1,0,1.4,94.465,-41.8,4.864,5228.1
44,4,0,1,2,2,1,3,2,275,3,0,1.4,93.444,-36.1,4.967,5228.1
32,2,1,0,1,0,1,3,3,70,6,0,1.4,93.444,-36.1,4.962,5228.1
37,1,0,0,1,0,0,0,2,124,2,0,1.1,93.994,-36.4,4.856,5191.0
35,4,1,0,1,0,1,0,0,271,2,0,-1.8,92.893,-46.2,1.299,5099.1
42,2,1,0,1,0,1,3,0,245,2,0,-1.7,94.027,-38.3,0.898,4991.6
42,3,0,1,1,0,0,0,3,191,1,0,1.1,93.994,-36.4,4.855,5191.0
48,1,0,1,0,0,1,3,3,118,2,0,1.4,93.444,-36.1,4.968,5228.1
37,5,2,1,0,0,1,5,1,198,1,0,-0.1,93.2,-42.0,4.153,5195.8
39,6,0,1,0,0,0,0,1,496,3,0,1.1,93.994,-36.4,4.857,5191.0
44,3,0,0,0,1,1,3,0,734,2,0,1.4,93.444,-36.1,4.965,5228.1
41,2,1,0,1,1,0,0,0,1111,3,0,1.1,93.994,-36.4,4.857,5191.0
30,2,1,0,1,0,0,0,1,178,2,0,1.1,93.994,-36.4,4.856,5191.0
33,3,0,0,1,1,1,0,1,341,1,0,-1.8,92.893,-46.2,1.291,5099.1
50,2,0,0,1,0,1,3,2,1149,5,0,1.4,93.444,-36.1,4.965,5228.1
38,8,0,1,1,0,1,3,4,73,1,0,1.4,93.444,-36.1,4.964,5228.1
39,2,0,1,1,0,0,0,2,232,2,0,1.1,93.994,-36.4,4.859,5191.0
25,3,1,0,1,0,1,2,0,244,7,0,1.4,93.918,-42.7,4.962,5228.1
27,4,1,0,0,0,1,1,1,136,2,0,-1.7,94.055,-39.8,0.737,4991.6
26,11,1,0,1,0,1,3,2,582,1,0,-2.9,92.201,-31.4,0.879,5076.2
46,2,0,1,1,0,1,2,1,112,2,0,1.4,93.918,-42.7,4.961,5228.1
60,5,0,0,0,0,1,3,3,56,10,0,1.4,93.444,-36.1,4.962,5228.1
35,4,2,0,0,1,0,0,4,102,3,0,1.1,93.994,-36.4,4.855,5191.0
48,3,0,1,0,0,0,0,1,86,1,0,1.1,93.994,-36.4,4.857,5191.0
43,10,0,0,0,0,1,2,0,25,30,0,1.4,93.918,-42.7,4.96,5228.1
46,2,0,0,0,0,1,5,0,504,1,1,-0.1,93.2,-42.0,4.191,5195.8
38,2,0,0,1,0,1,0,2,541,1,1,-1.8,92.893,-46.2,1.281,5099.1
40,2,0,1,1,0,1,5,2,562,1,0,-0.1,93.2,-42.0,4.12,5195.8
23,11,1,0,1,0,1,0,3,143,2,1,-1.8,92.893,-46.2,1.266,5099.1
35,2,1,0,1,1,0,1,4,613,1,0,1.4,94.465,-41.8,4.967,5228.1
51,2,2,0,1,1,1,5,3,249,2,0,-0.1,93.2,-42.0,4.076,5195.8
29,2,0,0,1,1,1,5,2,155,1,0,-0.1,93.2,-42.0,4.12,5195.8
38,4,0,0,1,0,1,1,2,171,1,0,-2.9,92.963,-40.8,1.26,5076.2
48,5,0,1,0,0,1,2,0,110,4,0,1.4,93.918,-42.7,4.962,5228.1
55,5,0,0,1,1,1,1,4,186,2,0,-2.9,92.963,-40.8,1.268,5076.2
32,2,1,0,1,1,0,0,4,144,2,0,1.1,93.994,-36.4,4.855,5191.0
31,3,0,0,0,0,1,3,3,414,1,0,-2.9,92.201,-31.4,0.873,5076.2
44,2,0,0,0,0,1,3,1,102,1,0,1.4,93.444,-36.1,4.965,5228.1
33,4,0,1,1,0,0,1,1,272,1,0,1.4,94.465,-41.8,4.864,5228.1
31,1,0,0,0,1,0,1,4,108,2,0,1.4,94.465,-41.8,4.967,5228.1
42,10,0,0,0,0,0,0,0,204,1,0,1.1,93.994,-36.4,4.857,5191.0
54,0,0,0,1,1,1,3,3,243,1,0,1.4,93.444,-36.1,4.963,5228.1
35,2,0,0,0,1,1,3,1,349,1,3,-2.9,92.201,-31.4,0.883,5076.2
46,2,0,1,0,0,0,1,1,490,6,0,1.4,94.465,-41.8,4.864,5228.1
49,3,0,0,1,0,0,1,3,290,1,0,1.4,94.465,-41.8,4.866,5228.1
30,1,0,0,0,0,0,0,2,106,5,0,1.1,93.994,-36.4,4.859,5191.0
31,0,0,1,0,0,0,0,3,196,2,0,1.1,93.994,-36.4,4.86,5191.0
63,5,0,0,1,0,0,8,2,236,1,0,-1.8,93.075,-47.1,1.445,5099.1
32,3,1,0,1,0,0,2,1,49,7,0,1.4,93.918,-42.7,4.962,5228.1
39,4,1,0,1,0,1,0,0,87,5,0,-1.8,92.893,-46.2,1.244,5099.1
43,1,0,0,0,0,0,1,4,16,7,0,1.4,94.465,-41.8,4.959,5228.1
57,4,0,0,1,0,1,3,3,202,1,0,1.4,93.444,-36.1,4.963,5228.1
40,1,0,0,1,0,1,5,3,90,3,2,-3.4,92.649,-30.1,0.714,5017.5
31,2,1,1,1,0,1,0,4,266,3,0,-1.8,92.893,-46.2,1.313,5099.1
33,3,2,1,0,0,0,0,3,1867,6,0,1.1,93.994,-36.4,4.86,5191.0
33,2,0,0,1,0,1,3,4,278,1,0,1.4,93.444,-36.1,4.964,5228.1
30,2,0,0,0,0,1,2,2,227,1,0,1.4,93.918,-42.7,4.957,5228.1
70,5,0,0,1,1,1,8,3,96,1,0,-1.8,93.075,-47.1,1.41,5099.1
47,1,2,0,1,0,1,0,4,47,3,0,-1.8,92.893,-46.2,1.25,5099.1
55,9,0,1,0,0,0,0,4,319,1,0,1.1,93.994,-36.4,4.864,5191.0
45,3,1,0,0,0,0,0,3,78,3,0,1.1,93.994,-36.4,4.855,5191.0
38,3,0,1,1,0,1,2,3,396,1,0,1.4,93.918,-42.7,4.963,5228.1
29,2,0,0,1,0,1,0,3,798,2,0,-1.8,92.893,-46.2,1.327,5099.1
33,4,1,0,0,0,0,1,0,198,2,0,1.4,94.465,-41.8,4.961,5228.1
34,1,0,1,0,1,1,0,1,22,5,0,-1.8,92.893,-46.2,1.291,5099.1
25,3,1,0,1,0,1,2,0,619,2,0,1.4,93.918,-42.7,4.962,5228.1
48,2,2,1,0,0,1,3,1,58,5,0,1.4,93.444,-36.1,4.965,5228.1
39,4,0,0,0,0,1,9,4,171,2,1,-3.4,92.379,-29.8,0.803,5017.5
30,3,1,0,1,0,1,0,4,169,2,1,-1.8,92.893,-46.2,1.25,5099.1
52,2,2,1,1,0,1,2,1,104,2,0,1.4,93.918,-42.7,4.962,5228.1
52,1,2,0,2,2,0,1,3,297,1,0,1.4,94.465,-41.8,4.961,5228.1
45,2,0,0,0,0,1,1,4,155,1,0,-2.9,92.963,-40.8,1.268,5076.2
51,8,1,0,1,0,0,0,1,492,2,0,1.1,93.994,-36.4,4.857,5191.0
50,2,0,0,1,1,0,8,3,413,3,0,-1.8,93.075,-47.1,1.406,5099.1
52,6,0,0,1,1,1,2,0,161,1,0,1.4,93.918,-42.7,4.96,5228.1
53,6,2,0,1,0,1,8,3,222,2,0,-1.8,93.749,-34.6,0.64,5008.7
40,4,0,0,1,0,1,5,2,1283,1,0,-0.1,93.2,-42.0,4.12,5195.8
26,2,1,0,1,0,1,5,0,262,1,1,-3.4,92.649,-30.1,0.715,5017.5
60,8,2,0,0,0,1,3,3,90,2,0,-2.9,92.201,-31.4,0.883,5076.2
34,2,0,0,1,0,1,3,0,89,1,0,-2.9,92.201,-31.4,0.821,5076.2
34,3,0,0,0,1,0,0,1,289,3,0,1.1,93.994,-36.4,4.856,5191.0
29,8,1,0,1,0,1,5,0,51,2,0,-0.1,93.2,-42.0,4.191,5195.8
35,3,2,1,0,0,0,0,2,44,1,0,1.1,93.994,-36.4,4.857,5191.0
55,4,2,1,1,1,0,0,3,72,1,0,1.1,93.994,-36.4,4.86,5191.0
34,2,0,0,1,0,1,7,3,562,3,1,-1.8,93.369,-34.8,0.654,5008.7
35,4,0,0,2,2,1,3,4,61,2,0,1.4,93.444,-36.1,4.963,5228.1
40,3,2,1,1,0,0,1,4,100,1,0,1.4,94.465,-41.8,4.959,5228.1
47,3,0,1,0,0,1,0,3,14,3,0,-1.8,92.893,-46.2,1.266,5099.1
27,3,0,1,1,0,0,0,2,118,1,0,1.1,93.994,-36.4,4.857,5191.0
31,2,3,0,0,0,0,0,0,182,8,0,1.1,93.994,-36.4,4.858,5191.0
33,2,0,0,0,0,0,0,2,92,5,0,1.1,93.994,-36.4,4.857,5191.0
31,3,0,0,1,0,0,0,2,253,2,0,1.1,93.994,-36.4,4.856,5191.0
56,6,0,0,1,1,0,0,2,136,1,0,1.1,93.994,-36.4,4.858,5191.0
43,6,0,0,1,1,1,5,0,70,3,0,-0.1,93.2,-42.0,4.191,5195.8
57,5,0,0,1,0,1,8,3,374,1,1,-1.8,93.075,-47.1,1.365,5099.1
35,3,0,0,1,0,0,0,4,237,3,0,1.1,93.994,-36.4,4.859,5191.0
36,4,1,0,1,0,1,1,4,126,2,1,-2.9,92.963,-40.8,1.268,5076.2
60,2,0,0,1,1,1,3,4,138,1,0,1.4,93.444,-36.1,4.966,5228.1
58,0,0,0,1,0,1,2,1,597,5,0,1.4,93.918,-42.7,4.961,5228.1
36,3,0,0,0,0,1,5,1,101,5,0,-0.1,93.2,-42.0,4.153,5195.8
46,2,1,1,1,0,0,0,1,182,3,0,1.1,93.994,-36.4,4.857,5191.0
28,4,0,0,1,0,1,8,3,75,1,0,-1.8,93.075,-47.1,1.41,5099.1
32,8,0,0,1,1,0,1,1,408,2,0,1.4,94.465,-41.8,4.961,5228.1
55,2,0,0,0,0,1,0,4,190,1,0,-1.8,92.893,-46.2,1.259,5099.1
25,2,0,0,1,0,1,1,0,457,3,0,-2.9,92.963,-40.8,1.215,5076.2
29,1,0,0,0,0,0,0,4,76,2,0,1.1,93.994,-36.4,4.864,5191.0
26,3,0,0,1,0,1,0,2,209,1,0,-1.8,92.893,-46.2,1.334,5099.1
27,6,1,0,1,1,1,8,0,21,4,1,-1.8,93.075,-47.1,1.405,5099.1
31,6,0,0,0,0,1,5,0,369,1,0,-0.1,93.2,-42.0,4.191,5195.8
44,3,0,0,1,0,0,1,0,17,25,0,1.4,94.465,-41.8,4.96,5228.1
30,2,0,0,0,0,1,5,1,95,1,0,-0.1,93.2,-42.0,4.7,5195.8
40,3,0,1,1,1,0,1,0,21,1,0,1.4,94.465,-41.8,4.865,5228.1
41,4,0,0,0,1,0,1,4,145,1,0,1.4,94.465,-41.8,4.967,5228.1
55,3,0,0,1,0,1,0,4,77,1,1,-1.8,92.893,-46.2,1.25,5099.1
32,3,0,1,1,0,0,0,2,223,1,0,1.1,93.994,-36.4,4.857,5191.0
32,4,0,0,1,0,1,3,3,74,1,0,1.4,93.444,-36.1,4.968,5228.1
33,2,1,0,1,0,1,1,2,313,2,0,-2.9,92.963,-40.8,1.26,5076.2
41,2,2,0,0,0,1,3,0,115,4,0,1.4,93.444,-36.1,4.965,5228.1
48,2,1,0,0,0,1,2,1,196,4,0,1.4,93.918,-42.7,4.961,5228.1
28,11,1,1,1,0,0,0,3,213,2,0,1.1,93.994,-36.4,4.86,5191.0
34,2,0,0,0,1,1,2,1,119,2,0,1.4,93.918,-42.7,4.962,5228.1
35,1,2,0,0,1,1,2,1,654,2,0,1.4,93.918,-42.7,4.961,5228.1
23,5,1,0,1,0,1,2,3,102,2,0,1.4,93.918,-42.7,4.958,5228.1
56,2,2,1,1,0,0,0,3,134,1,0,1.1,93.994,-36.4,4.86,5191.0
29,2,0,0,0,0,1,5,0,142,1,1,-0.1,93.2,-42.0,4.191,5195.8
49,3,0,1,1,0,0,0,4,281,27,0,1.1,93.994,-36.4,4.857,5191.0
65,5,1,0,0,0,1,5,3,88,2,2,-3.4,92.649,-30.1,0.714,5017.5
50,10,2,0,1,0,0,0,0,131,2,0,1.1,93.994,-36.4,4.857,5191.0
26,2,1,0,1,0,0,3,1,215,1,1,-2.9,92.201,-31.4,0.859,5076.2
49,4,0,0,1,0,1,2,3,183,1,0,1.4,93.918,-42.7,4.968,5228.1
30,8,1,0,0,0,1,8,3,435,1,0,-1.8,93.075,-47.1,1.435,5099.1
33,4,1,0,1,0,1,3,2,290,1,0,1.4,93.444,-36.1,4.967,5228.1
42,6,0,1,0,0,1,8,4,981,2,0,-1.8,93.075,-47.1,1.405,5099.1
57,3,0,0,1,1,0,1,2,367,2,0,1.4,94.465,-41.8,4.864,5228.1
55,3,0,0,1,0,1,3,0,149,1,0,1.4,93.444,-36.1,4.97,5228.1
31,3,0,0,0,0,1,5,2,96,1,0,-0.1,93.2,-42.0,4.12,5195.8
31,4,2,0,0,0,1,3,0,231,5,0,1.4,93.444,-36.1,4.965,5228.1
43,4,0,0,0,0,1,2,2,1389,7,0,1.4,93.918,-42.7,4.957,5228.1
25,3,0,0,1,0,1,2,2,497,5,0,1.4,93.918,-42.7,4.963,5228.1
52,4,0,0,1,0,0,3,0,93,2,0,1.4,93.444,-36.1,4.965,5228.1
76,5,0,0,1,0,1,3,3,504,2,3,-1.7,94.027,-38.3,0.899,4991.6
35,4,0,0,0,0,0,1,2,1528,2,0,1.4,94.465,-41.8,4.962,5228.1
50,2,0,0,0,0,1,3,0,20,3,0,1.4,93.444,-36.1,4.97,5228.1
45,3,2,0,1,1,0,0,2,48,1,0,1.1,93.994,-36.4,4.859,5191.0
30,4,1,1,1,0,1,3,3,103,2,0,1.4,93.444,-36.1,4.968,5228.1
57,5,1,0,0,0,0,0,0,53,1,0,1.1,93.994,-36.4,4.857,5191.0
32,1,1,0,0,1,0,0,1,1205,1,0,1.1,93.994,-36.4,4.856,5191.0
47,2,0,0,0,0,1,9,4,639,3,1,-3.4,92.379,-29.8,0.803,5017.5
50,3,1,1,1,0,0,0,1,307,2,0,1.1,93.994,-36.4,4.857,5191.0
34,9,0,0,1,0,1,8,3,328,1,0,-1.8,93.075,-47.1,1.406,5099.1
39,3,1,1,0,0,0,0,1,181,3,0,1.1,93.994,-36.4,4.856,5191.0
55,3,0,0,0,0,0,1,0,101,2,0,1.4,94.465,-41.8,4.865,5228.1
49,6,0,0,1,0,1,8,3,210,3,0,-1.8,93.075,-47.1,1.365,5099.1
26,3,0,0,1,0,1,8,3,77,3,0,-1.8,93.075,-47.1,1.41,5099.1
31,4,0,0,1,0,0,1,4,59,3,0,1.4,94.465,-41.8,4.967,5228.1
29,3,0,0,0,0,1,0,3,16,7,0,-1.8,92.893,-46.2,1.266,5099.1
30,4,1,0,0,0,0,1,1,174,1,0,1.4,94.465,-41.8,4.864,5228.1
33,6,0,0,0,0,0,0,0,405,3,0,1.1,93.994,-36.4,4.857,5191.0
31,8,0,0,1,0,1,5,0,332,1,0,-0.1,93.2,-42.0,4.191,5195.8
46,3,0,0,0,0,0,1,1,207,1,0,1.4,94.465,-41.8,4.864,5228.1
26,1,0,0,1,0,0,2,1,514,11,0,1.4,93.918,-42.7,4.961,5228.1
43,3,1,0,0,1,0,0,3,137,1,0,-1.8,93.876,-40.0,0.699,5008.7
32,3,1,0,1,0,0,1,1,29,1,0,-1.7,94.055,-39.8,0.713,4991.6
32,4,0,0,1,0,0,1,1,67,10,0,1.4,94.465,-41.8,4.864,5228.1
53,8,2,0,0,0,1,5,3,380,1,0,-0.1,93.2,-42.0,4.076,5195.8
46,3,0,1,0,0,0,0,4,67,1,0,1.1,93.994,-36.4,4.857,5191.0
37,4,1,0,1,0,0,0,3,199,3,0,1.1,93.994,-36.4,4.86,5191.0
37,1,1,0,1,0,1,0,4,241,2,0,-1.8,92.893,-46.2,1.313,5099.1
29,4,1,0,2,2,1,5,2,257,2,1,-3.4,92.649,-30.1,0.719,5017.5
39,3,0,0,0,0,1,8,1,91,1,1,-1.8,93.075,-47.1,1.453,5099.1
55,4,0,0,1,0,0,1,1,183,2,0,1.4,94.465,-41.8,4.961,5228.1
38,2,0,0,1,1,1,0,4,159,1,0,-1.8,92.893,-46.2,1.313,5099.1
57,0,0,1,1,0,1,3,0,164,1,0,1.4,93.444,-36.1,4.965,5228.1
56,1,2,0,1,0,1,5,1,199,1,0,-0.1,93.2,-42.0,4.153,5195.8
37,8,1,0,1,0,0,8,3,44,1,0,-1.8,93.075,-47.1,1.365,5099.1
83,5,0,0,0,0,0,2,1,617,1,1,-1.7,94.215,-40.3,0.835,4991.6
53,2,2,0,0,0,1,7,3,2486,1,0,-1.8,93.369,-34.8,0.654,5008.7
40,3,2,1,1,1,0,0,1,265,1,0,1.1,93.994,-36.4,4.856,5191.0
44,2,1,1,1,0,1,2,3,130,2,0,1.4,93.918,-42.7,4.968,5228.1
35,4,0,0,0,0,1,8,3,337,2,1,-1.8,93.075,-47.1,1.365,5099.1
36,7,0,0,0,0,0,4,3,130,2,0,-3.4,92.431,-26.9,0.74,5017.5
47,3,0,0,0,0,1,3,1,172,1,0,1.4,93.444,-36.1,4.966,5228.1
40,2,0,0,1,0,0,1,4,66,3,0,1.4,94.465,-41.8,4.967,5228.1
30,4,0,0,1,0,1,3,1,149,1,0,1.4,93.444,-36.1,4.963,5228.1
38,3,1,1,1,0,1,0,4,56,1,0,-1.8,92.893,-46.2,1.313,5099.1
31,6,1,0,1,0,1,8,3,211,1,0,-1.8,93.075,-47.1,1.365,5099.1
38,7,2,0,0,0,0,0,1,349,3,0,1.1,93.994,-36.4,4.857,5191.0
57,4,2,0,0,1,0,1,1,187,1,0,1.4,94.465,-41.8,4.961,5228.1
36,3,0,0,0,0,1,1,0,86,1,0,-2.9,92.963,-40.8,1.281,5076.2
25,1,0,0,1,0,1,2,1,140,1,0,1.4,93.918,-42.7,4.962,5228.1
30,2,2,0,0,0,0,5,0,48,1,0,-0.1,93.2,-42.0,4.191,5195.8
26,3,0,0,1,0,0,1,0,123,2,0,1.4,94.465,-41.8,4.958,5228.1
35,2,1,0,1,0,1,0,1,255,2,1,-1.8,92.893,-46.2,1.291,5099.1
24,8,1,0,1,0,1,2,0,61,2,0,1.4,93.918,-42.7,4.962,5228.1
27,10,0,0,1,0,1,0,0,207,1,1,-1.8,92.893,-46.2,1.299,5099.1
43,7,1,0,0,0,0,0,0,404,4,0,1.1,93.994,-36.4,4.857,5191.0
34,3,0,0,0,1,0,2,0,146,4,0,1.4,93.918,-42.7,4.96,5228.1
30,2,0,0,0,0,1,3,3,190,1,0,1.4,93.444,-36.1,4.963,5228.1
57,2,2,0,1,0,1,5,3,172,2,0,-0.1,93.2,-42.0,4.076,5195.8
38,2,1,1,1,0,0,1,4,188,7,0,1.4,94.465,-41.8,4.967,5228.1
47,4,0,0,0,0,1,3,1,364,1,0,1.4,93.444,-36.1,4.966,5228.1
33,4,0,0,1,0,1,2,3,258,7,0,1.4,93.918,-42.7,4.968,5228.1
54,6,0,1,1,0,1,0,0,264,1,0,-1.8,92.893,-46.2,1.299,5099.1
45,9,0,1,1,0,0,0,3,56,2,0,1.1,93.994,-36.4,4.86,5191.0
41,10,1,0,1,0,1,2,3,205,3,0,1.4,93.918,-42.7,4.962,5228.1
30,3,0,0,1,0,1,5,4,423,2,1,-0.1,93.2,-42.0,4.021,5195.8
35,0,0,0,0,0,0,0,2,122,2,0,1.1,93.994,-36.4,4.858,5191.0
32,2,0,0,1,0,1,9,0,156,2,1,-1.1,94.199,-37.5,0.879,4963.6
35,6,1,0,2,2,1,0,0,246,1,0,-1.8,92.893,-46.2,1.299,5099.1
28,3,0,1,1,0,0,1,0,273,5,0,1.4,94.465,-41.8,4.96,5228.1
52,1,2,1,1,0,1,5,0,734,1,0,-0.1,93.2,-42.0,4.191,5195.8
35,3,0,0,1,0,0,1,3,181,2,0,1.4,94.465,-41.8,4.866,5228.1
51,8,0,0,1,0,0,0,3,162,2,0,1.1,93.994,-36.4,4.86,5191.0
45,3,0,0,1,0,0,8,0,169,1,0,-1.8,93.075,-47.1,1.405,5099.1
75,5,0,0,0,0,1,9,1,191,1,1,-3.4,92.379,-29.8,0.788,5017.5
46,1,0,0,1,0,1,3,4,134,1,0,1.4,93.444,-36.1,4.964,5228.1
28,2,0,0,1,1,1,0,2,165,1,1,-1.8,92.893,-46.2,1.281,5099.1
20,11,1,0,1,0,1,8,3,195,2,0,-1.8,93.075,-47.1,1.365,5099.1
49,4,0,1,1,0,1,3,3,238,1,0,1.4,93.444,-36.1,4.968,5228.1
30,1,0,0,1,0,0,1,2,421,2,0,1.4,94.465,-41.8,4.962,5228.1
30,2,0,0,2,2,0,1,3,344,1,0,1.4,94.465,-41.8,4.955,5228.1
50,3,0,1,1,1,0,1,4,144,15,0,1.4,94.465,-41.8,4.967,5228.1
64,5,0,0,1,0,1,8,1,146,4,0,-1.8,93.075,-47.1,1.405,5099.1
44,1,0,0,1,0,0,5,2,102,2,0,-0.1,93.2,-42.0,4.12,5195.8
29,2,1,0,0,0,0,2,2,38,1,0,1.4,93.918,-42.7,4.963,5228.1
52,3,0,0,0,0,1,0,2,437,4,1,-1.8,92.893,-46.2,1.334,5099.1
21,2,1,0,1,0,1,3,0,89,2,1,-2.9,92.201,-31.4,0.884,5076.2
47,2,0,0,0,0,0,1,0,317,6,0,1.4,94.465,-41.8,4.865,5228.1
31,2,1,0,0,0,1,1,2,137,3,0,-2.9,92.963,-40.8,1.26,5076.2
48,7,0,0,1,0,0,0,1,265,2,0,1.1,93.994,-36.4,4.857,5191.0
57,5,0,0,1,1,0,1,4,471,2,0,1.4,94.465,-41.8,4.959,5228.1
49,2,1,0,1,0,1,4,4,136,2,0,-3.4,92.431,-26.9,0.739,5017.5
45,1,1,0,0,0,0,8,4,541,1,0,-1.8,93.075,-47.1,1.405,5099.1
59,6,0,1,2,2,1,0,3,165,4,1,-1.8,92.893,-46.2,1.266,5099.1
27,2,1,0,0,0,1,3,1,249,1,0,-1.7,94.027,-38.3,0.899,4991.6
35,1,1,0,1,0,1,2,3,123,5,0,1.4,93.918,-42.7,4.962,5228.1
29,4,1,0,1,0,1,3,3,87,6,0,1.4,93.444,-36.1,4.963,5228.1
36,3,0,1,0,0,0,0,0,135,2,0,1.1,93.994,-36.4,4.857,5191.0
44,1,2,0,1,1,1,2,0,395,2,0,1.4,93.918,-42.7,4.962,5228.1
37,2,2,0,0,0,1,5,0,131,2,0,-3.4,92.649,-30.1,0.722,5017.5
32,2,1,0,1,0,1,2,3,117,1,0,1.4,93.918,-42.7,4.963,5228.1
30,4,1,1,0,0,1,3,0,131,2,0,1.4,93.444,-36.1,4.963,5228.1
33,1,0,0,0,0,0,1,0,94,14,0,1.4,94.465,-41.8,4.865,5228.1
32,4,0,0,0,0,1,0,4,428,3,0,-1.8,92.893,-46.2,1.313,5099.1
41,3,0,0,0,0,0,0,3,74,2,0,1.1,93.994,-36.4,4.86,5191.0
43,2,1,0,1,0,1,0,1,305,1,1,-1.8,92.893,-46.2,1.291,5099.1
29,2,1,0,0,0,1,3,4,97,1,0,1.4,93.444,-36.1,4.963,5228.1
31,2,0,0,1,1,1,3,3,465,1,0,1.4,93.444,-36.1,4.964,5228.1
26,3,0,1,0,0,1,2,1,106,1,0,1.4,93.918,-42.7,4.962,5228.1
31,1,1,1,2,2,1,5,4,83,1,0,-0.1,93.2,-42.0,4.021,5195.8
64,5,0,0,1,0,1,3,2,145,1,2,-2.9,92.201,-31.4,0.854,5076.2
33,2,1,0,1,0,0,2,2,161,1,0,1.4,93.918,-42.7,4.962,5228.1
58,5,0,0,1,1,1,3,3,173,1,0,1.4,93.444,-36.1,4.968,5228.1
43,3,0,1,0,0,0,0,4,42,8,0,1.1,93.994,-36.4,4.859,5191.0
34,4,0,0,1,0,0,0,2,396,1,0,1.1,93.994,-36.4,4.857,5191.0
58,4,0,1,0,0,0,1,3,525,1,0,1.4,94.465,-41.8,4.961,5228.1
35,1,0,1,0,0,0,0,3,267,1,0,1.1,93.994,-36.4,4.86,5191.0
28,2,1,0,1,0,1,1,4,232,1,0,-2.9,92.963,-40.8,1.268,5076.2
43,2,0,0,1,0,1,0,4,141,1,1,-1.8,92.893,-46.2,1.25,5099.1
46,3,0,0,0,0,0,0,3,246,3,0,1.1,93.994,-36.4,4.855,5191.0
30,3,1,0,1,0,0,1,0,662,2,0,1.4,94.465,-41.8,4.958,5228.1
32,2,0,0,0,0,1,0,0,87,1,0,-1.8,92.893,-46.2,1.244,5099.1
34,3,0,0,0,1,1,0,2,106,2,0,-1.8,92.893,-46.2,1.334,5099.1
27,2,0,0,1,0,1,0,3,143,1,0,-1.8,92.893,-46.2,1.266,5099.1
57,4,0,1,0,0,0,3,1,15,7,0,1.4,93.444,-36.1,4.965,5228.1
23,3,0,0,1,0,1,0,4,50,5,0,-1.8,92.893,-46.2,1.25,5099.1
48,1,0,1,1,0,0,1,4,329,1,0,1.4,94.465,-41.8,4.967,5228.1
31,4,1,0,0,0,0,8,1,207,17,0,-1.8,93.075,-47.1,1.405,5099.1
28,6,1,0,0,0,0,1,2,466,2,0,1.4,94.465,-41.8,4.962,5228.1
33,4,0,1,0,0,1,0,2,167,3,1,-1.8,92.893,-46.2,1.334,5099.1
25,11,1,0,0,0,1,1,0,301,3,0,-2.9,92.963,-40.8,1.281,5076.2
58,3,0,0,1,0,1,3,2,771,1,1,-1.7,94.027,-38.3,0.9,4991.6
46,3,0,0,0,1,1,5,1,97,2,0,-0.1,93.2,-42.0,4.153,5195.8
57,10,0,0,1,0,1,1,2,467,1,0,-2.9,92.963,-40.8,1.26,5076.2
32,4,2,0,1,1,1,3,4,515,3,0,1.4,93.444,-36.1,4.966,5228.1
54,1,0,0,0,0,1,2,2,82,1,0,1.4,93.918,-42.7,4.962,5228.1
50,2,0,0,1,0,1,5,0,204,1,1,-3.4,92.649,-30.1,0.722,5017.5
29,6,2,0,1,1,1,0,2,117,2,0,-1.8,92.893,-46.2,1.281,5099.1
42,2,0,0,0,0,0,0,1,695,3,0,1.1,93.994,-36.4,4.857,5191.0
31,6,1,0,1,0,1,0,2,294,1,1,-1.8,92.893,-46.2,1.281,5099.1
34,3,0,0,1,0,0,0,0,360,2,0,1.1,93.994,-36.4,4.858,5191.0
55,2,0,0,1,0,0,1,4,7,3,0,1.4,94.465,-41.8,4.959,5228.1
42,3,0,0,1,0,1,8,4,240,2,0,-1.8,93.075,-47.1,1.405,5099.1
